u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel,width,access
4478342332,4478342333,0,450942018,False,,,,residential,,False,63.317,"LINESTRING (139.9008691 36.5641319, 139.9002581 36.5644207)",,,,
4478342332,1160904030,0,100415558,False,,,,unclassified,,True,102.012,"LINESTRING (139.9008691 36.5641319, 139.9007718 36.5640202, 139.9005813 36.5636952, 139.9003576 36.5633135)",,,,
4478342333,4478342332,0,450942018,False,,,,residential,,True,63.317,"LINESTRING (139.9002581 36.5644207, 139.9008691 36.5641319)",,,,
4478342333,1160903827,0,188864888,False,,,,unclassified,,False,122.109,"LINESTRING (139.9002581 36.5644207, 139.8998937 36.5639493, 139.8998287 36.5638894, 139.8998023 36.5637415, 139.8998486 36.5634293)",,,,
4478342333,1995010222,0,188864888,False,,,,unclassified,,True,34.299,"LINESTRING (139.9002581 36.5644207, 139.900351 36.5645409, 139.9004088 36.5647013)",,,,
4478342349,1160903969,0,100415522,False,,,,unclassified,,False,41.188,"LINESTRING (139.9077174 36.5648257, 139.9076772 36.5644567)",,,,
4478342349,1160903963,0,100415522,False,,,,unclassified,,True,39.424,"LINESTRING (139.9077174 36.5648257, 139.9077558 36.5651789)",,,,
4478342349,4478342350,0,450942026,False,,,,residential,,False,105.243,"LINESTRING (139.9077174 36.5648257, 139.9065434 36.5649074)",,,,
4478342350,1160903975,0,207764562,False,,,,unclassified,,False,41.053,"LINESTRING (139.9065434 36.5649074, 139.9064812 36.5645416)",,,,
4478342350,1995244674,0,207764562,False,,,,unclassified,,True,40.446,"LINESTRING (139.9065434 36.5649074, 139.9066046 36.5652678)",,,,
4478342350,4478342351,0,450942026,False,,,,residential,,False,92.352,"LINESTRING (139.9065434 36.5649074, 139.9055133 36.56498)",,,,
4478342350,4478342349,0,450942026,False,,,,residential,,True,105.243,"LINESTRING (139.9065434 36.5649074, 139.9077174 36.5648257)",,,,
4478342351,1160903984,0,100415546,False,,,,unclassified,,False,41.368,"LINESTRING (139.9055133 36.56498, 139.9054389 36.5646128)",,,,
4478342351,1160903959,0,100415546,False,,,,unclassified,,True,40.687,"LINESTRING (139.9055133 36.56498, 139.9055797 36.565342)",,,,
4478342351,4478342350,0,450942026,False,,,,residential,,True,92.352,"LINESTRING (139.9055133 36.56498, 139.9065434 36.5649074)",,,,
4478342352,3812082573,0,100415592,False,,,,unclassified,,False,32.273,"LINESTRING (139.9017692 36.5631055, 139.9018771 36.5633825)",,,,
4478342352,1995010114,0,100415592,False,,,,unclassified,,True,22.161,"LINESTRING (139.9017692 36.5631055, 139.9016951 36.5629153)",,,,
4478342352,4478342353,0,450942028,False,,,,residential,,False,91.006,"LINESTRING (139.9017692 36.5631055, 139.9027689 36.5629471)",,,,
4478342353,1351058631,0,422943014,False,2,,東雲通り,tertiary,,False,31.333,"LINESTRING (139.9027689 36.5629471, 139.9028215 36.5632257)",,,,
4478342353,1160904214,0,422943014,False,2,,東雲通り,tertiary,,True,32.322,"LINESTRING (139.9027689 36.5629471, 139.9027147 36.5626597)",,,,
4478342353,4478342352,0,450942028,False,,,,residential,,True,91.006,"LINESTRING (139.9027689 36.5629471, 139.9017692 36.5631055)",,,,
4478342446,1160903909,0,100415598,False,,,,unclassified,,False,27.282,"LINESTRING (139.9137829 36.5606245, 139.9139513 36.5608292)",,,,
4478342446,4478342447,0,450942046,False,,,,unclassified,,False,65.775,"LINESTRING (139.9137829 36.5606245, 139.9143902 36.5602899)",,,,
4478342446,1160903912,0,100415598,False,,,,unclassified,,True,42.878,"LINESTRING (139.9137829 36.5606245, 139.913736 36.5605675, 139.9135182 36.5603028)",,,,
4478342447,4478342451,0,444236555,False,2,4,宇都宮バイパス,trunk,50,False,88.915,"LINESTRING (139.9143902 36.5602899, 139.9149311 36.5609612)",,,,
4478342447,4478342446,0,450942046,False,,,,unclassified,,True,65.775,"LINESTRING (139.9143902 36.5602899, 139.9137829 36.5606245)",,,,
4478342447,1160903871,0,444236555,False,2,4,宇都宮バイパス,trunk,50,True,190.541,"LINESTRING (139.9143902 36.5602899, 139.913474 36.5591531, 139.9132236 36.5588553)",,,,
4478342451,4478342447,0,444236555,False,2,4,宇都宮バイパス,trunk,50,True,88.915,"LINESTRING (139.9149311 36.5609612, 139.9143902 36.5602899)",,,,
4478342451,1161016568,0,188865330,False,,,,unclassified,,False,72.496,"LINESTRING (139.9149311 36.5609612, 139.9150266 36.5609149, 139.9150998 36.5609118, 139.9151464 36.5608916, 139.9151834 36.5608526, 139.9153018 36.5605347, 139.9152895 36.5604552)",,,,
4478342451,3754106755,0,444236555,False,2,4,宇都宮バイパス,trunk,50,False,161.67399999999998,"LINESTRING (139.9149311 36.5609612, 139.915154 36.5612377, 139.9152629 36.5613801, 139.9153608 36.5615236, 139.9154439 36.5616649, 139.9155115 36.5617892, 139.9155845 36.5619398, 139.9156491 36.5621025, 139.9156985 36.5622673)",,,,
4478342459,1995010081,0,188864999,False,,,,unclassified,,False,39.681,"LINESTRING (139.9165433 36.5611929, 139.9165018 36.5615482)",,,,
4478342459,1995010055,0,188864999,False,,,,unclassified,,True,23.71,"LINESTRING (139.9165433 36.5611929, 139.9165681 36.5609806)",,,,
4478342459,4478342461,0,450942050,False,,,,unclassified,,False,68.59100000000001,"LINESTRING (139.9165433 36.5611929, 139.9168623 36.561216, 139.916819 36.5615739)",,,,
4478342461,1995010081,0,188864933,False,,,,unclassified,,False,28.474,"LINESTRING (139.916819 36.5615739, 139.9165018 36.5615482)",,,,
4478342461,1995244631,0,188864933,False,,,,unclassified,,True,24.902,"LINESTRING (139.916819 36.5615739, 139.9170964 36.5615964)",,,,
4478342461,4478342462,0,450942050,False,,,,unclassified,,False,51.182,"LINESTRING (139.916819 36.5615739, 139.9167729 36.5620327)",,,,
4478342461,4478342459,0,450942050,False,,,,unclassified,,True,68.59100000000001,"LINESTRING (139.916819 36.5615739, 139.9168623 36.561216, 139.9165433 36.5611929)",,,,
4478342462,1995244643,0,188864976,False,,,,unclassified,,False,18.099,"LINESTRING (139.9167729 36.5620327, 139.9169747 36.5620476)",,,,
4478342462,1995010098,0,188864976,False,,,,unclassified,,True,29.194,"LINESTRING (139.9167729 36.5620327, 139.9164474 36.5620087)",,,,
4478342462,4478342461,0,450942050,False,,,,unclassified,,True,51.182,"LINESTRING (139.9167729 36.5620327, 139.916819 36.5615739)",,,,
4478342463,1995244631,0,100427533,False,,,,unclassified,,False,14.791,"LINESTRING (139.9170613 36.5617264, 139.9170964 36.5615964)",,,,
4478342463,4478342467,0,100427533,False,,,,unclassified,,True,25.325,"LINESTRING (139.9170613 36.5617264, 139.9170013 36.561949)",,,,
4478342463,4478342465,0,450942052,False,,,,residential,,False,74.998,"LINESTRING (139.9170613 36.5617264, 139.9179009 36.5617154)",,,,
4478342464,4478342465,0,450942052,False,,,,residential,,True,91.219,"LINESTRING (139.9189221 36.5617021, 139.9179009 36.5617154)",,,,
4478342465,4478342464,0,450942052,False,,,,residential,,False,91.219,"LINESTRING (139.9179009 36.5617154, 139.9189221 36.5617021)",,,,
4478342465,4478342463,0,450942052,False,,,,residential,,True,74.998,"LINESTRING (139.9179009 36.5617154, 139.9170613 36.5617264)",,,,
4478342465,4478342466,0,450942054,False,,,,residential,,False,8.262,"LINESTRING (139.9179009 36.5617154, 139.9179021 36.5617897)",,,,
4478342466,4478342465,0,450942054,False,,,,residential,,True,8.262,"LINESTRING (139.9179021 36.5617897, 139.9179009 36.5617154)",,,,
4478342467,4478342463,0,100427533,False,,,,unclassified,,False,25.325,"LINESTRING (139.9170013 36.561949, 139.9170613 36.5617264)",,,,
4478342467,1995244643,0,100427533,False,,,,unclassified,,True,11.218,"LINESTRING (139.9170013 36.561949, 139.9169747 36.5620476)",,,,
4478342467,5558815050,0,580796563,False,,,,residential,,True,77.053,"LINESTRING (139.9170013 36.561949, 139.9178638 36.5619331)",,,,
4478342468,1995010066,0,188865115,False,,,,unclassified,,False,49.097,"LINESTRING (139.9181238 36.5608624, 139.9179958 36.5612918)",,,,
4478342468,1995010038,0,188865115,False,,,,unclassified,,True,22.136,"LINESTRING (139.9181238 36.5608624, 139.9181815 36.5606688)",,,,
4478342468,4478342469,0,450942056,False,,,,residential,,False,83.122,"LINESTRING (139.9181238 36.5608624, 139.9190442 36.5609731)",,,,
4478342469,1995010044,0,188865005,False,,,,unclassified,,False,21.151,"LINESTRING (139.9190442 36.5609731, 139.9190768 36.5607847)",,,,
4478342469,4478342468,0,450942056,False,,,,residential,,True,83.122,"LINESTRING (139.9190442 36.5609731, 139.9181238 36.5608624)",,,,
4478342469,1995010066,0,"[188865073, 188865005]",False,,,,unclassified,,True,132.881,"LINESTRING (139.9190442 36.5609731, 139.9189749 36.5613736, 139.9179958 36.5612918)",,,,
4479917251,700740935,0,55785006,True,,,,unclassified,,False,126.383,"LINESTRING (139.9052417 36.5739394, 139.9040575 36.573317)",,,,
4479917251,4479917262,0,451138613,False,,,,residential,,False,200.66799999999998,"LINESTRING (139.9052417 36.5739394, 139.905318 36.5738519, 139.9053664 36.5737696, 139.9053701 36.5736011, 139.9053714 36.5735512, 139.9053836 36.5734859, 139.9054009 36.5733517, 139.9054003 36.5732303, 139.9053974 36.5729164, 139.9053738 36.5728372, 139.9053072 36.5727013, 139.9051766 36.572391, 139.9050958 36.5722049)",,,,
4479917262,701853724,0,55889388,False,,,,unclassified,,False,64.842,"LINESTRING (139.9050958 36.5722049, 139.904392 36.5723483)",,,1.2,
4479917262,1260485402,0,55889388,False,,,,unclassified,,True,8.667,"LINESTRING (139.9050958 36.5722049, 139.9051906 36.5721882)",,,1.2,
4479917262,4479917251,0,451138613,False,,,,residential,,True,200.66800000000006,"LINESTRING (139.9050958 36.5722049, 139.9051766 36.572391, 139.9053072 36.5727013, 139.9053738 36.5728372, 139.9053974 36.5729164, 139.9054003 36.5732303, 139.9054009 36.5733517, 139.9053836 36.5734859, 139.9053714 36.5735512, 139.9053701 36.5736011, 139.9053664 36.5737696, 139.905318 36.5738519, 139.9052417 36.5739394)",,,,
4479917263,4479917265,0,451138615,False,,,,residential,,False,65.126,"LINESTRING (139.906418 36.5724607, 139.9062039 36.5725312, 139.9060501 36.5721509)",,,,
4479917265,1260485402,0,55889388,False,,,,unclassified,,False,77.02099999999999,"LINESTRING (139.9060501 36.5721509, 139.9059856 36.5721467, 139.9058557 36.5721509, 139.9054944 36.5721626, 139.9052963 36.5721713, 139.9051906 36.5721882)",,,1.2,
4479917265,701782024,0,"[96711475, 55889388]",False,,,,unclassified,,True,42.504999999999995,"LINESTRING (139.9060501 36.5721509, 139.9061148 36.5721551, 139.9062238 36.572139, 139.9062811 36.5721297, 139.9064087 36.572105, 139.906519 36.5720993)",,,1.2,
4479917265,4479917263,0,451138615,False,,,,residential,,True,65.126,"LINESTRING (139.9060501 36.5721509, 139.9062039 36.5725312, 139.906418 36.5724607)",,,,
4479917266,700740941,0,368079604,False,2,10,競輪場通り,primary,,True,62.849,"LINESTRING (139.9059791 36.5737758, 139.9053242 36.5739828)",,,,
4479917266,1995010615,0,"[55785411, 368079604, 48802909]",False,2,10,"['競輪場通り', '錦橋']",primary,40,False,374.31399999999996,"LINESTRING (139.9059791 36.5737758, 139.9066211 36.5735729, 139.9091041 36.5727946, 139.9098844 36.572553)",yes,,,
4479917266,4479917269,0,451138616,False,,,,residential,,False,85.118,"LINESTRING (139.9059791 36.5737758, 139.9060808 36.5736784, 139.9068114 36.5734269)",,,,
4479917266,4479917288,0,451138619,False,,,,residential,,False,37.455,"LINESTRING (139.9059791 36.5737758, 139.9061642 36.5737822, 139.9063875 36.5737256)",,,,
4479917268,4479917269,0,451138616,False,,,,residential,,True,60.769,"LINESTRING (139.9074396 36.5732168, 139.9068114 36.5734269)",,,,
4479917269,4479917268,0,451138616,False,,,,residential,,False,60.769,"LINESTRING (139.9068114 36.5734269, 139.9074396 36.5732168)",,,,
4479917269,4479917266,0,451138616,False,,,,residential,,True,85.118,"LINESTRING (139.9068114 36.5734269, 139.9060808 36.5736784, 139.9059791 36.5737758)",,,,
4479917269,4479917272,0,451138618,False,,,,residential,,False,88.91,"LINESTRING (139.9068114 36.5734269, 139.9068607 36.573174, 139.9066506 36.5732462, 139.9064194 36.5729377)",,,,
4479917272,4479917269,0,451138618,False,,,,residential,,True,88.91,"LINESTRING (139.9064194 36.5729377, 139.9066506 36.5732462, 139.9068607 36.573174, 139.9068114 36.5734269)",,,,
4479917275,4479917281,0,451138619,False,,,,residential,,True,21.812,"LINESTRING (139.9075707 36.5733826, 139.9073433 36.5734542)",,,,
4479917276,4479917281,0,451138619,False,,,,residential,,False,26.647,"LINESTRING (139.9070655 36.5735417, 139.9073433 36.5734542)",,,,
4479917276,4479917288,0,451138619,False,,,,residential,,True,63.935,"LINESTRING (139.9070655 36.5735417, 139.9068713 36.5736028, 139.9063875 36.5737256)",,,,
4479917276,4479917280,0,451138621,False,,,,residential,,False,90.261,"LINESTRING (139.9070655 36.5735417, 139.9072364 36.5736313, 139.907355 36.5737253, 139.9073165 36.5737934, 139.9068451 36.5740161)",,,,
4479917280,4479917276,0,451138621,False,,,,residential,,True,90.261,"LINESTRING (139.9068451 36.5740161, 139.9073165 36.5737934, 139.907355 36.5737253, 139.9072364 36.5736313, 139.9070655 36.5735417)",,,,
4479917281,4479917275,0,451138619,False,,,,residential,,False,21.812,"LINESTRING (139.9073433 36.5734542, 139.9075707 36.5733826)",,,,
4479917281,4479917276,0,451138619,False,,,,residential,,True,26.647,"LINESTRING (139.9073433 36.5734542, 139.9070655 36.5735417)",,,,
4479917281,4479917287,0,451138622,False,,,,residential,,False,94.632,"LINESTRING (139.9073433 36.5734542, 139.9075075 36.5736424, 139.9075692 36.573781, 139.9078249 36.5737167, 139.9077941 36.5736585, 139.9078726 36.5736189, 139.9078357 36.5735014)",,,,
4479917287,4479917281,0,451138622,False,,,,residential,,True,94.632,"LINESTRING (139.9078357 36.5735014, 139.9078726 36.5736189, 139.9077941 36.5736585, 139.9078249 36.5737167, 139.9075692 36.573781, 139.9075075 36.5736424, 139.9073433 36.5734542)",,,,
4479917288,4479917276,0,451138619,False,,,,residential,,False,63.935,"LINESTRING (139.9063875 36.5737256, 139.9068713 36.5736028, 139.9070655 36.5735417)",,,,
4479917288,4479917266,0,451138619,False,,,,residential,,True,37.455,"LINESTRING (139.9063875 36.5737256, 139.9061642 36.5737822, 139.9059791 36.5737758)",,,,
4479917288,4479928690,0,451138624,False,,,,residential,,False,43.614,"LINESTRING (139.9063875 36.5737256, 139.9064842 36.5738543, 139.906664 36.5740484)",,,,
4479928690,4479917288,0,451138624,False,,,,residential,,True,43.614,"LINESTRING (139.906664 36.5740484, 139.9064842 36.5738543, 139.9063875 36.5737256)",,,,
4479928691,5266431915,0,448467185,False,,,,residential,,False,40.199,"LINESTRING (139.9172391 36.5809433, 139.9169588 36.5806604)",,,,
4479928691,4479928692,0,451138625,False,,,,residential,,False,38.288,"LINESTRING (139.9172391 36.5809433, 139.9169078 36.5811619)",,,,
4479928691,4454766072,0,448467185,False,,,,residential,,True,72.262,"LINESTRING (139.9172391 36.5809433, 139.9174975 36.5812041, 139.9171977 36.5814097)",,,,
4479928692,4479928691,0,451138625,False,,,,residential,,True,38.288,"LINESTRING (139.9169078 36.5811619, 139.9172391 36.5809433)",,,,
4479928692,5266431912,0,217962853,False,,,,residential,,False,13.983,"LINESTRING (139.9169078 36.5811619, 139.9170156 36.5812239, 139.9170302 36.5812392)",,,,
4479928692,1995011154,0,217962853,False,,,,residential,,True,131.66,"LINESTRING (139.9169078 36.5811619, 139.9167227 36.5811705, 139.9165603 36.5811551, 139.9156888 36.5813267, 139.9156319 36.5811492)",,,,
4479928695,2272727126,0,217962853,False,,,,residential,,False,8.816,"LINESTRING (139.9173574 36.5816022, 139.917399 36.5816741)",,,,
4479928695,4454766072,0,217962853,False,,,,residential,,True,25.863,"LINESTRING (139.9173574 36.5816022, 139.9173182 36.5815344, 139.9171977 36.5814097)",,,,
4479928695,4479928698,0,451138626,False,,,,residential,,False,45.71,"LINESTRING (139.9173574 36.5816022, 139.9171831 36.5816564, 139.9172177 36.5817323, 139.9172645 36.5819085)",,,,
4479928698,4479928695,0,451138626,False,,,,residential,,True,45.71000000000001,"LINESTRING (139.9172645 36.5819085, 139.9172177 36.5817323, 139.9171831 36.5816564, 139.9173574 36.5816022)",,,,
4479928699,1995011241,0,188865284,False,,,,residential,,False,24.261,"LINESTRING (139.9152909 36.5825123, 139.9153071 36.5827301)",,,,
4479928699,1995011191,0,188865284,False,,,,residential,,True,74.167,"LINESTRING (139.9152909 36.5825123, 139.9152412 36.5818465)",,,,
4479928699,4479928702,0,451138628,False,,,,residential,,False,86.119,"LINESTRING (139.9152909 36.5825123, 139.9147879 36.5825104, 139.9147852 36.5822788, 139.9146122 36.5822821)",,,,
4479928702,4479928699,0,451138628,False,,,,residential,,True,86.119,"LINESTRING (139.9146122 36.5822821, 139.9147852 36.5822788, 139.9147879 36.5825104, 139.9152909 36.5825123)",,,,
4479928703,1995011192,0,100427607,False,,,,residential,,False,17.192,"LINESTRING (139.9130759 36.5820255, 139.913055 36.5818718)",,,,
4479928703,4124914345,0,100427607,False,,,,residential,,True,80.405,"LINESTRING (139.9130759 36.5820255, 139.9131321 36.5824392, 139.9131621 36.5827452)",,,,
4479928703,4479928706,0,451138629,False,,,,residential,,False,76.856,"LINESTRING (139.9130759 36.5820255, 139.9128099 36.582044, 139.9127335 36.582128, 139.9122732 36.5821763)",,,,
4479928706,4124914598,0,188865315,False,,,,residential,,False,98.461,"LINESTRING (139.9122732 36.5821763, 139.9123574 36.5825158, 139.9123621 36.5830551)",,,,
4479928706,1995011182,0,188865315,False,,,,residential,,True,126.655,"LINESTRING (139.9122732 36.5821763, 139.912147 36.5817784, 139.9130131 36.5815618)",,,,
4479928706,4479928703,0,451138629,False,,,,residential,,True,76.85600000000001,"LINESTRING (139.9122732 36.5821763, 139.9127335 36.582128, 139.9128099 36.582044, 139.9130759 36.5820255)",,,,
4479928707,1161017171,0,374642835,False,4,125,白沢街道,secondary,,False,38.429,"LINESTRING (139.9111993 36.5834001, 139.9113898 36.58371)",,,,
4479928707,1694273680,0,374642835,False,4,125,白沢街道,secondary,,True,52.295,"LINESTRING (139.9111993 36.5834001, 139.91094 36.5829784)",,,,
4479928707,4124914598,0,451138630,False,,,,residential,,True,110.686,"LINESTRING (139.9111993 36.5834001, 139.9123621 36.5830551)",,,,
4479928708,3730044700,0,451138632,False,,,,residential,,False,45.02,"LINESTRING (139.9099276 36.576802, 139.9100302 36.5771984)",,,,
4479928709,4479928710,0,451138634,False,,,,residential,,False,22.099,"LINESTRING (139.9075028 36.5807388, 139.9072729 36.5808124)",,,,
4479928710,4443730446,0,447194668,False,,,,residential,,False,19.566,"LINESTRING (139.9072729 36.5808124, 139.9072106 36.5806437)",,,,
4479928710,4479928713,0,447194668,False,,,,residential,,True,33.369,"LINESTRING (139.9072729 36.5808124, 139.9073792 36.5811001)",,,,
4479928710,4479928711,0,451138634,False,,,,residential,,False,35.802,"LINESTRING (139.9072729 36.5808124, 139.9069251 36.5809726)",,,,
4479928710,4479928709,0,451138634,False,,,,residential,,True,22.099,"LINESTRING (139.9072729 36.5808124, 139.9075028 36.5807388)",,,,
4479928711,4479928710,0,451138634,False,,,,residential,,True,35.802,"LINESTRING (139.9069251 36.5809726, 139.9072729 36.5808124)",,,,
4479928712,4479928713,0,451138636,False,,,,residential,,False,42.843,"LINESTRING (139.9078371 36.580985, 139.9073792 36.5811001)",,,,
4479928713,4479928710,0,447194668,False,,,,residential,,False,33.369,"LINESTRING (139.9073792 36.5811001, 139.9072729 36.5808124)",,,,
4479928713,2007787267,0,447194668,False,,,,residential,,True,6.657,"LINESTRING (139.9073792 36.5811001, 139.9074004 36.5811575)",,,,
4479928713,4479928712,0,451138636,False,,,,residential,,True,42.843,"LINESTRING (139.9073792 36.5811001, 139.9078371 36.580985)",,,,
4479928714,4479928715,0,451138637,False,,,,residential,,False,67.542,"LINESTRING (139.9079988 36.5807029, 139.9087022 36.5804795)",,,,
4479928715,2007787270,0,190169233,False,,,,residential,,False,94.012,"LINESTRING (139.9087022 36.5804795, 139.9089358 36.5813039)",,,,
4479928715,4479928714,0,451138637,False,,,,residential,,True,67.542,"LINESTRING (139.9087022 36.5804795, 139.9079988 36.5807029)",,,,
4479928715,4443730443,0,190169233,False,,,,residential,,True,40.037,"LINESTRING (139.9087022 36.5804795, 139.908668 36.580359, 139.9085868 36.5801317)",,,,
4479928716,4479928717,0,451138638,False,,,,residential,,False,64.8,"LINESTRING (139.907671 36.5882971, 139.9075641 36.5877207)",,,,
4479928717,2007787442,0,175097436,False,,,北高校通り,unclassified,,False,77.433,"LINESTRING (139.9075641 36.5877207, 139.9067069 36.5878265)",,,,
4479928717,1857405173,0,175097436,False,,,北高校通り,unclassified,,True,121.215,"LINESTRING (139.9075641 36.5877207, 139.908906 36.5875552)",,,,
4479928717,4479928716,0,451138638,False,,,,residential,,True,64.8,"LINESTRING (139.9075641 36.5877207, 139.907671 36.5882971)",,,,
4479928724,4479928725,0,451138640,False,,,,residential,,False,34.527,"LINESTRING (139.9174957 36.5885613, 139.9174411 36.5888687)",,,,
4479928725,5270577623,0,188865371,False,,,,unclassified,,False,9.401,"LINESTRING (139.9174411 36.5888687, 139.9173368 36.5888571)",,,,
4479928725,4479928724,0,451138640,False,,,,residential,,True,34.527,"LINESTRING (139.9174411 36.5888687, 139.9174957 36.5885613)",,,,
4479928725,4479928727,0,188865371,False,,,,unclassified,,True,27.567,"LINESTRING (139.9174411 36.5888687, 139.9175077 36.5888761, 139.9177479 36.5888964)",,,,
4479928726,4479928727,0,451138642,False,,,,residential,,False,35.1,"LINESTRING (139.9178007 36.5885836, 139.9177479 36.5888964)",,,,
4479928727,4443730412,0,188865371,False,,,,unclassified,,True,28.172,"LINESTRING (139.9177479 36.5888964, 139.9180617 36.588923)",,,,
4479928727,4479928726,0,451138642,False,,,,residential,,True,35.1,"LINESTRING (139.9177479 36.5888964, 139.9178007 36.5885836)",,,,
4479928727,4479928725,0,188865371,False,,,,unclassified,,False,27.567,"LINESTRING (139.9177479 36.5888964, 139.9175077 36.5888761, 139.9174411 36.5888687)",,,,
4479928728,4479928731,0,451138643,False,,,,residential,,False,35.457,"LINESTRING (139.9172114 36.5842664, 139.9175718 36.5844003)",,,,
4479928730,3730044651,0,369194655,False,,,,residential,,True,105.419,"LINESTRING (139.9176441 36.5849027, 139.9187364 36.5852626)",,,,
4479928730,4479928731,0,"[451138644, 369194655]",False,,,,residential,,False,76.84299999999999,"LINESTRING (139.9176441 36.5849027, 139.917358 36.5848084, 139.9175718 36.5844003)",,,,
4479928730,4479928731,1,451138643,False,,,,residential,,True,76.541,"LINESTRING (139.9176441 36.5849027, 139.9178619 36.584508, 139.9175718 36.5844003)",,,,
4479928731,4479928728,0,451138643,False,,,,residential,,True,35.457,"LINESTRING (139.9175718 36.5844003, 139.9172114 36.5842664)",,,,
4479928731,4479928730,0,451138643,False,,,,residential,,False,76.541,"LINESTRING (139.9175718 36.5844003, 139.9178619 36.584508, 139.9176441 36.5849027)",,,,
4479928731,4479928730,1,"[451138644, 369194655]",False,,,,residential,,True,76.84299999999999,"LINESTRING (139.9175718 36.5844003, 139.917358 36.5848084, 139.9176441 36.5849027)",,,,
4479928732,1995011314,0,451138646,False,,,,residential,,False,38.084,"LINESTRING (139.9170732 36.5848818, 139.9166472 36.584899)",,,,
4479928733,4479928734,0,451138648,False,,,,residential,,False,22.681,"LINESTRING (139.9169939 36.5845521, 139.9167421 36.5845252)",,,,
4479928734,1995011309,0,188865368,False,,,,residential,,False,19.76,"LINESTRING (139.9167421 36.5845252, 139.9166948 36.5846988)",,,,
4479928734,1995011295,0,188865368,False,,,,residential,,True,43.466,"LINESTRING (139.9167421 36.5845252, 139.9168013 36.5841372)",,,,
4479928734,4479928733,0,451138648,False,,,,residential,,True,22.681,"LINESTRING (139.9167421 36.5845252, 139.9169939 36.5845521)",,,,
4479928735,4479928736,0,451138649,False,,,,residential,,False,26.714,"LINESTRING (139.9170976 36.5841081, 139.9168017 36.5840726)",,,,
4479928736,1995011295,0,188865232,False,,,,residential,,True,7.183,"LINESTRING (139.9168017 36.5840726, 139.9168013 36.5841372)",,,,
4479928736,4479928735,0,451138649,False,,,,residential,,True,26.714,"LINESTRING (139.9168017 36.5840726, 139.9170976 36.5841081)",,,,
4479928736,5298430434,0,188865232,False,,,,residential,,False,24.237000000000002,"LINESTRING (139.9168017 36.5840726, 139.916798 36.5839674, 139.9168187 36.5838559)",,,,
4479928737,4479928738,0,451138651,False,,,,residential,,False,63.39,"LINESTRING (139.9184371 36.5837359, 139.917787 36.5835068)",,,,
4479928738,5298430437,0,310814055,False,,,御幸ヶ原通り,tertiary,,False,57.258,"LINESTRING (139.917787 36.5835068, 139.9180399 36.58398)",,,,
4479928738,4479928737,0,451138651,False,,,,residential,,True,63.39,"LINESTRING (139.917787 36.5835068, 139.9184371 36.5837359)",,,,
4479928738,2272727155,0,310814055,False,,,御幸ヶ原通り,tertiary,,True,73.069,"LINESTRING (139.917787 36.5835068, 139.9176171 36.5831877, 139.9175514 36.5830597, 139.9175352 36.5830181, 139.9175192 36.582961, 139.9175068 36.5828922)",,,,
4479928739,4479928740,0,451138652,False,,,,residential,,False,54.668,"LINESTRING (139.9188355 36.58378, 139.9191041 36.5833382)",,,,
4479928740,4479928739,0,451138652,False,,,,residential,,True,54.668,"LINESTRING (139.9191041 36.5833382, 139.9188355 36.58378)",,,,
4479928740,1995011240,0,188865269,False,,,,unclassified,,False,131.52,"LINESTRING (139.9191041 36.5833382, 139.9187983 36.5831752, 139.9181596 36.5828691, 139.9178396 36.582733)",,,,
4479928740,1995011271,0,188865269,False,,,,unclassified,,True,39.875,"LINESTRING (139.9191041 36.5833382, 139.9192774 36.5834306, 139.9194762 36.5835365)",,,,
4479928741,1995011342,0,188865205,False,,,,residential,,False,109.639,"LINESTRING (139.9206655 36.5856194, 139.9196904 36.5862187)",,,,
4479928741,1995011326,0,188865205,False,,,,residential,,True,42.459,"LINESTRING (139.9206655 36.5856194, 139.9210431 36.5853873)",,,,
4479928741,3730046606,0,451138654,False,,,,residential,,False,29.601,"LINESTRING (139.9206655 36.5856194, 139.9204586 36.5854114)",,,,
4479928744,3730046606,0,451138654,False,,,,residential,,True,54.661,"LINESTRING (139.9205573 36.5850058, 139.9204048 36.5850923, 139.9203601 36.5852523, 139.9204586 36.5854114)",,,,
4479928745,3730046601,0,451138655,False,,,,residential,,False,74.779,"LINESTRING (139.9198885 36.5854073, 139.9192231 36.5858157)",,,,
4479928746,4479928747,0,451138657,False,,,,residential,,False,30.556,"LINESTRING (139.9189433 36.5859754, 139.9191843 36.5857803)",,,,
4479928747,3730046601,0,310814055,False,,,御幸ヶ原通り,tertiary,,False,5.244,"LINESTRING (139.9191843 36.5857803, 139.9192231 36.5858157)",,,,
4479928747,4479928746,0,451138657,False,,,,residential,,True,30.556,"LINESTRING (139.9191843 36.5857803, 139.9189433 36.5859754)",,,,
4479928747,1995011330,0,310814055,False,,,御幸ヶ原通り,tertiary,,True,31.284000000000002,"LINESTRING (139.9191843 36.5857803, 139.9190899 36.5856944, 139.9189601 36.5855642)",,,,
4479928748,4443696759,0,447192142,False,,,,residential,,True,73.576,"LINESTRING (139.9232445 36.5861516, 139.9233219 36.5862549, 139.9227812 36.5865779)",,,,
4479928763,1995011177,0,988795687,False,3,4,奥州街道,trunk,,False,71.597,"LINESTRING (139.9235856 36.5810107, 139.9241873 36.5814363)",,,,
